ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)","%CVR (META)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[03.11.25][หมิว] อ่านแล้วหายเหนื่อย (Tried)",120245505030850260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[25.02.25][หมิว] เสียดายแย่ ถ้าแม่ไม่ให้ลูกอ่าน (Helmet_เล่มเดี่ยว)",120222342472310260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120220682621270260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[31.10.24] [หมิว] คำคมกว่าจะคิดได้",120216703203350260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.12.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (3) (Kidmakk)",120217967759430260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.12.24] [หมิว] เปิดตัวเล่มใหม่ (kidmakk)",120218067174230260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.12.24] [หมิว] เปิดตัวการเงินเล่มใหม่ (Million)",120217523224400260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.01.25][หมิว] ช้อปดีมีคืน 2568 [Promotion_All]",120218692380780260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (อัลบั้ม)",120217605222620260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.12.24] [หมิว] หนังสือคนรักดอกไม้ ของขวัญที่อยากส่งต่อ (เซตสวน)",120217949391850260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.09.24] [หมิว] ปีศาจครบรอบ 1 ปี (รวมอัลบั้ม)",120215571262630260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[25.04.26][หมิว] ความรู้สึกทั้งรักทั้งเกลียด (Remains)",120247725410250260,2026-05-02,not_delivering,ad,การมีส่วนร่วมกับโพสต์,136,0.40897059,,55.62,,4345,4188,,,,,,4.37284235,12.8009206,,2026-05-02,2026-05-02
"[02.05.26][หมิว] BOXSET ฮีลใจสายมู (Witches)",120248232711010260,2026-05-02,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,230.95,499,230.95,2.16064083,3144,2329,1,1,230.95,1,11,2.4173028,73.45737913,1,2026-05-02,2026-05-02
"[07.02.25][หมิว] ยกให้เป้นที่สุดแห่งปี Real (ปีศาจตัวนั้น)",120219595285690260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.12.24] [หมิว] เปิดตัวการเงินเล่มใหม่ (Million)",120217576495280260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.11.24][หมิว] 11.11 จับคู่สุดคุ้มไดอารี่ (711)",120216873527050260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.10.24] [หมิว] 9 คำเตือนสุดท้าย (Ghost)",120216612114670260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[20.03.26][หมิว] BookFair : ผังบูธงานหนังสือ (Engage)",120245752171180260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[18.04.25][หมิว] ไม่เป็นไรเลยนะ ถ้าคุณจะเลือกตัวเองก่อน (Kiwtum)",120226176630180260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.02.25][หมิว] โปรสองรัก รับไป 2 เล่ม (Promotion_MM)",120219556053170260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[16.01.25] [หมิว] ฟรีปฏิทิน Re-Design (Promotion_Free)",120218635755350260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[14.03.26][หมิว] Mid Month Shopee (Trap)",120245605422840260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[08.04.26][หมิว] พยายามแทบตาย (Demons)",120246832969080260,2026-05-02,not_delivering,ad,การมีส่วนร่วมกับโพสต์,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[29.12.24] [หมิว] 10 ประโยคที่ชอบ ทิ้งท้ายปี (Embrace)",120218221745650260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.12.24] [หมิว] หนังสือฮีลใจอารมณ์ดี (Capybara_Boxset)",120218109440530260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.01.25][หมิว] 5 ข้อคิดจากหนังสือยินดีต้อนรับ (Home)",120218979151100260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120221825056860260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.01.25][หมิว] ช้อปดีมีคืน 2568 [Promotion_All]",120218493305980260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.12.24] [หมิว] ส่วนที่ลึกที่สุดของทะเล (โอบกอด)",120217796406010260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.07.25][หมิว] มึงแม่งไม่เก่งเลย (ปีศาจตัวนั้น)",120233468485170260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.09.25][หมิว] เปิดตัวเล่มใหม่ (Demons)",120235858720970260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.04.26][หมิว] ความทุกข์จากไม่ปล่อยวาง (Remains)",120247439842320260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real ร้านหนังสือ (Gift)",120222452960970260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[23.05.25][หมิว] PAYDAY May 3 เล่ม 999.- (Promotion_Payday)",120229262926970260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.06.25][หมิว] MidMonth June (Promotion_MM)",120230737491240260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.02.26][หมิว] คำนี้เขียนว่าอะไร (E-Book)",120243882379840260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.05.25][หมิว] 24 ข้อคิด ปีศาจตัวนั้นคือฉันเอง  (ปีศาจตัวนั้น)",120234316313670260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[25.11.25][หมิว] Black Friday (Promotion)",120241154094540260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[18.10.24] [หมิว] แพ็กคู่โอบกอดปูปรุง 529",120217021954910260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.05.25][หมิว] เปิดตัวเล่มใหม่ 3 เรื่องราวของวิญญาณ (Ghostly)",120229091836190260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[27.05.25][หมิว] 3 เล่ม 3 ประโยค (Engage)",120229496912150260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.10.25][หมิว] PAYDAY คุณได้รับสิทธิ์คนละครั้ง (Promotion)",120239261084110260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ ร้านหนังสือ (Home)",120218662666420260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.09.25][หมิว] หนังสือเปลี่ยนชีวิต! ปี 2025 (Demons)",120240180219510260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[16.10.25][หมิว] พบนักเขียนหมึกซึม (Remains)",120238789147550260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.09.25][หมิว] เปิดตัวเล่มใหม่ (Demons)",120235948533150260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[19.11.25][หมิว] E-Book เปลี่ยนความทุกข์ : Witches (E-Book)",120244293676930260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[12.11.24] [หมิว] การเดินทางหลังความตาย [เน้นผี] (Ghost)",120216989573210260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[26.04.25][หมิว] จากนี้ขอมีชีวิตเพื่อตัวเองนะ (Kiwtum)",120226855944480260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[23.05.25][หมิว] PAYDAY May 3 เล่ม 999.- (Promotion_Payday)",120229261524800260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.12.24] [หมิว] เปิดตัวการเงินเล่มใหม่ (Million)",120217564430540260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.11.25][หมิว] ภาค 1 ว่าเศร้าแล้ว (Remains)",120240271541240260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[29.11.25][หมิว] Boxset ส่งความสุข (Witches)",120241617357780260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.08.24] [หมิว] Payday เทบุฟเฟต์ 999.- (CI)",120214988771400260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[26.02.26][หมิว] PAYDAY Shopee (Trap)",120244928609510260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.03.26][หมิว] จม VS รับมือ ความรู้สึกผิด (Trap)",120245621673390260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.08.25][หมิว] ปัญหาใหญ่ขึ้น (Demons)",120236179567640260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[11.02.25][หมิว] หนังสือฮีลใจเล่มแรกของปี [เปิดตัว 2] (Kiwtum)",120219598054060260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.05.25][หมิว] ถ้าคุณเจอปีศาจในตัวเอง (ปีศาจตัวนั้น)",120228796382590260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[18.10.24] [หมิว] จ่าย 1 ได้ถึง 3 อย่าง (Ghost)",120216390572260260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[18.05.24][หมิว] ปลุกแรงบันดาลใจในตัวคุณ (Capybara_Boxset)[18.05.24][หมิว] ปลุกแรงบันดาลใจในตัวคุณ (Capybara_Boxset)",120226178724450260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[09.07.25][หมิว] ขอบคุณนักอ่าน (Ghostly) - 2",120234063664380260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120236247040340260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[06.08.25][หมิว] 8.8 Free Wallpaper (Tried)",120234485072970260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.10.24] [หมิว] มอบแด่ความรัก (โอบกอด)",120216311996920260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (อัลบั้ม)",120217312151750260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_Boxset)",120214629401570260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[02.03.26][หมิว] รีวิว 3 ตัวละครที่รักที่สุด (Ghostly)",120245128807020260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120244181027920260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[12.09.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120241250781950260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[23.05.25][หมิว] 10 ข้อคิดจากหนังสือ (Witches)",120229195844530260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[30.01.25][หมิว] 28 วัน เลิกทำ 28 ข้อ (Helmet_เล่มเดี่ยว)",120219286333300260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.11.25][หมิว] ป้ายยาหนังสือน่ารัก (Witches)",120240099289440260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[02.08.24] [หมิว] ชิลได้สุดชีวิตแบบคาปิ (คาปิบาร่า_box set)",120214643853090260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[01.08.25][หมิว] E-Book มาแล้ว (Ghostly)",120234206457810260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[26.11.25][หมิว] คาเฟ่ใหม่ใกล้ฉัน (Ghostly)",120241914266870260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.04.25][หมิว] 4.4 ลดแรงรับซัมเมอร์ แถมไดอารี่ (Witches)",120224444854020260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.04.25][หมิว] หนังสือรวม 50 กฎลับจากแม่มด (Witches)",120225411541310260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.02.25][หมิว] หนังสืออันดับ 1 รีวิวจากผู้อ่านจริง (ปีศาจตัวนั้น)",120219590593140260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120238861096070260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[17.03.25][หมิว] 8 ข้อความถึงคุณที่ต้องการกำลังใจ (ปีศาจตัวนั้น)",120222282499370260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[07.11.25][หมิว] 11.11 บุฟเฟต์ 3 เล่ม 999 (Promotion)",120240092321360260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[23.08.24] [หมิว] หนังสือปลดล็อกตัวเอง Real (Helmet_เล่มเดี่ยว)",120215108882510260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real ร้านหนังสือ (Gift)",120222458476970260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[16.12.25][หมิว] สิ่งที่ได้ไปต่อในปี 2026 (Tried)",120242205083200260,2026-05-02,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,76.36,,1042,940,,,,,7,1.24760077,73.28214971,,2026-05-02,2026-05-02
"[21.05.25][หมิว] เสียงรีวิวจากคนอ่านจริง (Witches)",120229055060800260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[08.08.24] [หมิว] เก็บตก 8.8 (สีแดง)",120214625173140260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.11.25][หมิว] แพ็กจับคู่ 2 เล่ม (Remains)",120240270235280260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.10.24] [หมิว] 9 คำเตือนสุดท้าย (Ghost)",120216129692410260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[09.08.25][หมิว] ถ้าวันไหนไม่ไหว แวะมาอ่าน (Tried)",120234942848610260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.07.25][หมิว] 7.7 ซื้อ 2 แถม Me Time (Promotion_DD)",120232209124660260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[17.04.24] [หมิว] ในวันที่แย่ ยังมีแกที่หน้าตาดี (คาปิบาร่า_box set)",120214542203610260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[06.02.25][หมิว] 5 เทคนิค Manifest เสกเงิน (Million)",120219539916840260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.03.25][หมิว] PAYDAY March x BOOK FAIR (Promotion_Payday)",120222707986240260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[19.01.26][หมิว] หนังสือจากแพทย์ (Trap)",120243647371770260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[28.01.26][หมิว] เปิดตัวเล่มใหม่ (Trap) (CPAS)",120243685924810260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[14.11.24] [หมิว] 50 เรื่องสั้นฮีลใจเขย่าขวัญ [เน้นฮีลใจ] (Ghost)",120217037009580260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[09.05.25][หมิว] อ่านเล่มนี้จบจึงได้รู้ว่า.. (Embrace)",120228435344810260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[11.02.25][หมิว] หนังสือพลิกชีวิต ปี 2025 [เปิดตัว 3] (Kiwtum)",120219598054050260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[25.11.25][หมิว] ภาคต่อหนังสือขายดี : Demons (E-Book)",120241612990020260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.07.25][หมิว][Cross Page] เมื่อคนที่หมดแพชชัน (Ghostly)",120244054365100260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.09.24] [หมิว] ปีศาจครบรอบ 1 ปี (รวมอัลบั้ม)",120215962895590260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[30.01.25][หมิว] PayDay x งานหนังสือขอนแก่น 2025 (Promotion_Payday)",120219286869510260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.07.25][หมิว] The Witches' Club ชมรมลับเปลี่ยนชีวิต (Witches)",120232641114990260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.06.25][หมิว] เมื่อคนที่หมดแพชชัน (Ghostly)",120230016682670260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[31.10.25][หมิว] แย้มอยากได้ 2 เล่ม (Remains)",120239707531950260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[10.11.25][หมิว] แพ็กจับคู่ 2 เล่ม (Remains)",120240268406420260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.01.25] [หมิว] 2025 แล้ว.. ยังกลัวผิดพลาด (ข้อคิด) (Ghost)",120219288654930260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.12.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (4) (Kidmakk)",120217968516570260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.11.24] [หมิว] รูป Real ขอบคุณที่ตัวเองได้มาเจอเล่มนี้ (Ghost)",120216995986880260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.01.25] [หมิว] ช้อปดีมีคืน + Promotion Mid Month (Promotion_MidMonth)",120218491159940260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[04.06.25][หมิว] เมื่อคนที่หมดแพชชัน (Ghostly)",120230545480720260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[31.01.25][หมิว] ชนะเลิศอันดับ 1 (Capybara_เล่มเดี่ยว)",120219336543080260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120245623028910260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.12.24] [หมิว] หนังสือฮีลใจที่เขียนด้วยน้ำตา (โอบกอด)",120217839248150260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[21.09.24] [หมิว] เปิดตัวหนังสือโอบกอด",120215723654670260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120236366419600260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.03.26][หมิว] เรื่องราวจะจบลงเมื่อปล่อยวาง (Remains)",120245968791110260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120219318986070260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.10.24] [หมิว] Product Feature (Life)",120216885235970260,2026-05-02,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[03.07.25][หมิว][Cross Page] เมื่อคนที่หมดแพชชัน (Ghostly)",120232518808500260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[27.05.25][หมิว] หนังสือที่จะทำให้เสียน้ำตา (Ghostly)",120239976148870260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[25.06.25][หมิว] โอบกอดความไม่สมบูรณ์แบบของเธอ (Embrace)",120231658014750260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[26.01.26][หมิว] กลับมาย้ำให้ช้ำใจกว่าเดิม (Remains)",120244259802900260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[14.08.25][หมิว] แจกฟรีวอลเปเปอร์ลายพิเศษ (Ghostly)",120234842883830260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.08.25][หมิว] ซื้อ Boxset แถม V.2 Wallpaper (Witches)",120235691765740260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[20.02.26][หมิว] เรื่องบางเรื่องในชีวิต (Remains)",120244542111650260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[17.07.25][หมิว] คำคมส่งท้ายวันนี้ 1 (ปีศาจตัวนั้น)",120232932900670260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_เล่มเดี่ยว)",120214719113920260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[29.08.25][หมิว] วันนี้ไม่สุข (Witches)",120235823811030260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.07.25][หมิว] แค่ประโยคเดียวก็ทำให้เรากลับมา (Witches)",120233482837060260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[18.06.25][หมิว] เชื่อไหมว่าแค่หนังสือเล่มเดียว (ปีศาจตัวนั้น)",120231187204600260,2026-05-02,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120218978806320260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120236158098240260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[24.12.24] [หมิว] หนังสือฮีลใจอารมณ์ดี (Capybara_Boxset)",120218143473010260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
"[15.10.25][หมิว] ไม่ได้ไปงานหนังสือ (Witches)",120238988053490260,2026-05-02,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-02,2026-05-02
