ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)","%CVR (META)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[30.10.25][มิ้น] ป้ายยาหนังสือเล่มดัง (ฟิล์ม) (Demons)",120239594515490260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches)",120221597207540260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[29.01.26][มิ้น] Unboxing หนังสือเล่มแรกของปี 2026 (Trap)",120243758645700260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[29.09.25][มิ้น] เพื่อนที่ดีจะพาก้าวไปข้างหน้า (Demons)",120237713336930260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120245068117310260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] Unboxing New Books (Demons)",120236203658920260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.11.25][มิ้น] เป็นหนังสือรวมประโยค (Tried)",120240097800200260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[25.08.25][มิ้น] เราเช็กดวง (Witches)",120235664852760260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.05.25][มิ้น] 5 ข้อคิด (Ghostly)",120229087528180260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120245622471320260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120247715824820260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120221293568870260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[27.11.24] [มิ้น] 5 คำเตือนสุดท้ายของชีวิต (Ghost)",120217381104140260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120248305952020260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,183.73,,183.73,,947,776,,1,183.73,,8,9.18690602,194.01267159,0,2026-05-04,2026-05-04
"[13.06.25][มิ้น] หนังสือที่น่าซื้อที่สุดในปฐพี (Witches)",120230770781750260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[24.03.25][มิ้น] 5 ข้อคิดที่ได้จากหนังสือ (Gift)",120222717776730260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.06.25][มิ้น] หมดไฟ (ปีศาจตัวนั้น)",120229838272210260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches)",120221597230070260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.01.25] [มิ้น] 5 ข้อคิด (Home)",120218671476860260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[27.02.25][มิ้น] สัมภาษณ์ความรู้สึกของคุณ เม (ปีศาจตัวนั้น)",120221237735790260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[30.04.25][มิ้น] อยากเปลี่ยนงาน อยากลาออก (ปีศาจตัวนั้นคือฉันเอง)",120227278411650260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[13.12.25][มิ้น] เคยคิดว่ายังมีเวลามากพอ (Remains)",120242011084290260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] ASMR Unboxing (Witches)",120221521353770260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120246310168160260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.04.26][มิ้น] สงกรานต์โจ๊ะโจ๊ะ! โละราคาเดียว (Promotion)",120247265985080260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216907386010260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.11.24] [มิ้น] กลัวผิดพลาดจนไม่ลงมือทำอะไรเลย (Ghost)",120217078848640260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.03.25][มิ้น] สัมภาษณ์คุณบุ๋ม (Gift)",120222458210780260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] ประโยคจากคุณปั๊ม คิ้วต่ำ (Kiwtum)",120219834378450260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[19.06.25][มิ้น] หลายคนมักกลัวการเปลี่ยนแปลง (Witches)",120231261912240260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.01.25] [มิ้น] รวม 5 ข้อที่ First Jobber มักพลาด (ภาษี) (Million)",120218635543020260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[29.01.26][มิ้น] Unboxing หนังสือเล่มแรกของปี 2026 (Trap)",120243758750890260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120244476208200260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[05.04.26][มิ้น] ก่อนที่คนเราจะตาย (Ghostly)",120246835244850260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[30.04.26][มิ้น] โรคจิตหลงผิด Delusional Disorder (Trap)",120248154802020260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,3,59.54,,178.62,,954,860,,3,59.54,,6,8.28092243,187.2327044,0,2026-05-04,2026-05-04
"[26.01.26][มิ้น] หนังสือที่ได้ไปต่อในปี 2026 (Remains)",120243886643320260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] ประโยคจากคุณปั๊ม คิ้วต่ำ (Kiwtum)",120219733237070260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] จากเล่ม 1 สู่เล่ม 2 (Demons)",120236358913760260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[25.03.35][มิ้น] ประโยคหลังปก (Gift)",120222719754410260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[27.04.26][มิ้น] แค่หนังสือComic ทำไมอ่านแล้วร้องไห้ (Ghostly)",120247726893000260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.01.25][VDO][มิ้น][Garden_เล่มเดี่ยว] ความรักกับดอกไม้",120220348271840260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[24.07.25][มิ้น] ฝนตกแบบนี้ยังมีไปรษณีย์มาส่ง (Ghostly)",120233476156930260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120239587160390260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches)",120221824873750260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] ประโยคหลังปก (Kiwtum)",120220255029140260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120246513144690260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120229084387010260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[28.02.25][มิ้น] 3.3 ชีเสิร์ฟไม่พัก ซื้อ 3 แถม 1 (Promotion_DD)",120221295539050260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120248305843250260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,90.355,,180.71,,1176,966,,2,90.355,,4,6.54761905,153.66496599,0,2026-05-04,2026-05-04
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120215869012010260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[09.11.24] [มิ้น] เราทุกคนต่างไม่มีใครสมบูรณ์แบบ (โอบกอด)",120217324834710260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120246203707580260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[05.03.26][มิ้น] เพราะพรุ่งนี้ที่รออาจจะมาไม่ถึง (Kiwtum)",120247435175710260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120245558401800260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] Unboxing New Books (Demons)",120236620453230260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap) (Cross Page)",120245623701960260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.01.25] [มิ้น] ปีใหม่นี้ หนังสือเล่มนี้อยากบอกคุณว่า… (Embrace)",120218402706400260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches)",120232771443060260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[13.05.25][มิ้น] ปัญหาเหล่านี้จะหายไป (Witches)",120228625207250260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.07.25][มิ้น] 5 สัญญาณที่บอกว่าเราเครียด (Tried)",120233223021590260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[10.12.25][มิ้น] 12.12 : ซื้อ 3 เล่ม ลด 120.- (Promotion)",120241897911630260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.01.25] [มิ้น] Unboxing หนังสือฮีลใจเล่มใหม่ 2025 (Home)",120218671519900260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120220181850070260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.01.25] [มิ้น] หนังสือฮีลใจเล่มใหม่ (Kidmakk)",120218298889840260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] ประโยคหลังปก (Kiwtum)",120219733072000260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] อยากให้ทุกคนอ่าน (Ghostly)",120236197834750260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120215811865840260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.07.25][มิ้น] คลิปนี้ขอแนะนำตัวละคร (Ghostly)",120232037875440260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.10.25][มิ้น] Unpack (Ghostly)",120237862638500260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.10.25][มิ้น] ประโยคฮีลใจ (Tried) (Reels)",120243124594870260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.01.26][มิ้น] บางคนตายไป (Ghostly)",120243666637270260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches)",120221521450000260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.08.25][มิ้น] 3 เหตุผล ที่ต้องอ่าน (Ghostly)",120235434335210260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120231947086230260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] สัมภาษณ์คุณเม เล่มใหม่ล่าสุด (Witches) - Copy",120222333463880260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120230942219970260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120240292098370260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120240179530950260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[24.12.24] [มิ้น] 2 หนังสือฮีลใจเติมพลังงานบวก โอบกอด+ปูปรุง (Promotion_Pack)",120218111536070260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[27.11.24] [มิ้น] 5 คำเตือนสุดท้ายของชีวิต (Ghost)",120217406488970260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120246033694120260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[11.02.25][มิ้น] ประโยคหลังปก (Kiwtum)",120219598806910260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] Unboxing New Books (Demons)",120236022831750260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.01.25][VDO][มิ้น][Garden_เล่มเดี่ยว] ความรักกับดอกไม้",120218618073040260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120217502579200260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.01.25] [มิ้น] 5 ข้อคิด (Home)",120218671574160260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[10.12.24] [มิ้น] 12.12 แจกสุขส่งท้ายปี",120217673505020260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.05.25][มิ้น] หนังสือที่ว่าฮีลใจแล้ว… (Witches)",120229053852360260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.10.25][มิ้น] ชอบคนใจดี (Ghostly)",120238157459810260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.12.24] [มิ้น] 5 เทคนิคเก็บเงินง่ายๆ (Million)",120217524646090260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.07.25][มิ้น] อ่านแล้วหายเหนื่อย (Tried)",120234551239630260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.07.25][มิ้น] อ่านแล้วหายเหนื่อย (Tried)",120233366050410260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.06.25][มิ้น] แนะนำหนังสือที่อยากให้อ่านสักครั้ง (ปีศาจตัวนั้น)",120231185859070260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[10.05.25][มิ้น] Mid Month May (Promotion_MM)",120228505397720260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120244058045800260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[12.03.25] [มิ้น] บทที่นักอ่านไม่ควรพลาด (Witches)",120222661759820260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[24.12.25][มิ้น] การ์ดทำนายดวงที่เซอร์ไพรส์ได้ทุกวัน (Witches)",120243032437580260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[06.11.25][มิ้น] บางครั้งความรัก (Remains)",120239980067690260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.01.25][VDO][มิ้น][Garden_เล่มเดี่ยว] ความรักกับดอกไม้",120220348271880260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.10.25][มิ้น] ประโยคฮีลใจ (Tried)",120239442615680260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.07.25][มิ้น] แด่ความโดดเดี่ยว (Ghostly)",120235359067140260,2026-05-04,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.10.25][มิ้น] Unpack (Ghostly)",120238805818410260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[25.04.26][มิ้น] ถ้าอยากเสียน้ำตาต้องอ่านเล่มนี้ (Remains)",120247725788100260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120235861558080260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.10.25][มิ้น] Unpack (Ghostly)",120238530673050260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.09.25][มิ้น] บางวันเราอาจก้าวได้ไกล (Tried)",120236547470310260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[10.12.25][มิ้น] 12.12 : ซื้อ 3 เล่ม ลด 120.- (Promotion)",120241897956440260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[03.12.25][มิ้น] เล่มนี้เหมาะกับใคร (Ghostly)",120241546704510260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[01.05.26][มิ้น] รีสต็อกเล่มลายเซ็นหมอทานตะวัน (Trap)",120248306461020260,2026-05-04,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,147.43,,147.43,,1215,1066,,1,147.43,,8,1.39917695,121.34156379,0,2026-05-04,2026-05-04
"[24.12.25][มิ้น] ดวงสมพงษ์กัน (Witches)",120243129386480260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.10.25][มิ้น] ทำไมซื้อเล่มนี้ (Remains)",120239116794170260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[24.07.25][มิ้น] นี่ไม่ใช่แค่ไพ่ดูดวง (Witches)",120233469566100260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120215811964180260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.03.26][มิ้น] แม่อยากให้ลูกมั่นคง (Remains)",120245371158160260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.01.26][มิ้น] หนังสือที่อยากให้อ่าน 2026 (Ghostly) (Reels)",120243521619520260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216631343170260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[23.01.26][มิ้น] ถ้านี่ไม่ใช่ของแถมที่เยอะที่สุด (Witches)",120243521984830260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[19.02.25][มิ้น] 5 ประโยค เปลี่ยนชีวิต (Kidmakk) (Reels)",120243182503030260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[09.10.14] [มิ้น] แด่รักข้างเดียว (โอบกอด)",120216147613940260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.02.25][มิ้น] 5 เทคนิค Manifest (Million)",120232767096980260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[07.03.25][มิ้น] ASMR Unboxing (Witches)",120221521450010260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.10.25][มิ้น] เพราะในทุกความเกลียด (Remains)",120240664237140260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[29.09.25][มิ้น] เพื่อนที่ดีจะพาก้าวไปข้างหน้า (Demons)",120238217979230260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[22.03.26][มิ้น] มีประโยคหนึ่งในหนังสือ (Witches)",120247248528550260,2026-05-04,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[26.04.25][มิ้น] ยอดขาย 10,000 เล่ม (Witches)",120226857917140260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[19.10.25][มิ้น] สัมภาษณ์ลูกค้า ปีศาจ 1,2 (ปีศาจตัวนั้น) (Demon)",120238953328730260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[25.07.25][ขมิ้น] Podcast EP.3 ความฝัน (Ghostly)",120233556176910260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[04.05.26][มิ้น] problem solving skills (มนุษย์ต่างวัย) (Trap)",120248372913720260,2026-05-04,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,151.32,,151.32,,635,551,,1,151.32,,8,9.76377953,238.2992126,0,2026-05-04,2026-05-04
"[09.07.25][มิ้น] รีวิวไม่อวย 8/10 (Ghostly)",120233369285330260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[16.01.26][มิ้น] แนะนำหนังสือฟีลเพื่อน (Witches)",120243289256620260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[02.04.26][มิ้น] คนใจดีมักถูกเอาเปรียบ (Ghostly)",120246687598080260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[06.12.24] [มิ้น] เก็บเงินง่าย ๆ ด้วยกฎ 50 30 20 (Million)",120217605794000260,2026-05-04,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[12.08.25][มิ้น] ประโยคนี้โคตรจริง (Witches)",120235691581580260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
"[25.03.26][มิ้น] สัมภาษณ์คุณหมึกซึมเชิญชวนมาบูธ (Ghostly)",120246086802200260,2026-05-04,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-04,2026-05-04
